conversation_id,agent_id,llm_cost,status,call_duration,date
conv_4301kwbt4x62f9cs9vt8rgwme1h4,agent_01k0s4qchvea89jm5thv1t9mc6,0.34127205,done,155,2026-06-30 08:25:50
conv_7301kwbsm947ematmkfhvkk7edjz,agent_01k0s4qchvea89jm5thv1t9mc6,0.0456315999999999,done,68,2026-06-30 08:16:45
conv_0301kwbp79yxf9hreb2pbccgzh77,agent_01k0s4qchvea89jm5thv1t9mc6,0.4313413999999999,done,153,2026-06-30 07:17:14
conv_0001kwbp0xqefnn9pw70p88y0p3s,agent_01k0s4qchvea89jm5thv1t9mc6,0.0,done,7,2026-06-30 07:13:45
conv_9301kwbmhhpgenqt5cd7c9957vv1,agent_01k0s4qchvea89jm5thv1t9mc6,0.1940512,done,154,2026-06-30 06:47:53
conv_3001kwbjccwmfxqbwm8vdznx5vnz,agent_01k0s4qchvea89jm5thv1t9mc6,0.2098837999999999,done,133,2026-06-30 06:10:07
conv_4801kwberjntettvt5t6jxkk7hj5,agent_01k0s4qchvea89jm5thv1t9mc6,0.2510168499999999,done,169,2026-06-30 05:06:52
conv_9401kwbdsd0wft0r15wsvat2dsvd,agent_01k0s4qchvea89jm5thv1t9mc6,0.4044386499999999,done,244,2026-06-30 04:49:50
conv_9601kwbdmfdbeys85340e6gjt9cp,agent_01k0s4qchvea89jm5thv1t9mc6,0.1829449999999999,done,112,2026-06-30 04:47:09
conv_4401kwbdhbzse58bawtsn356tzge,agent_01k0s4qchvea89jm5thv1t9mc6,0.0211424499999999,done,16,2026-06-30 04:45:27
conv_6201kwbd2bkperdbfek6wy0ar6ra,agent_01k0s4qchvea89jm5thv1t9mc6,0.3222576,done,170,2026-06-30 04:37:15
conv_0501kwb8cc00fx7a4v2zzdf45797,agent_01k0s4qchvea89jm5thv1t9mc6,0.3207561,done,162,2026-06-30 03:15:20
conv_2801kwb38jjpfav9tqh334qgjyk0,agent_01k0s4qchvea89jm5thv1t9mc6,0.2635773,done,180,2026-06-30 01:45:53
conv_0701kwb30ew2e7gt8gvcryq4cj2x,agent_01k0s4qchvea89jm5thv1t9mc6,0.4307614499999999,done,222,2026-06-30 01:41:27
conv_1801kwb1e0pae6qr020z2dm5cykn,agent_01k0s4qchvea89jm5thv1t9mc6,0.2765525,done,201,2026-06-30 01:13:54
conv_7701kw903ghcfk5v0h4nsdh50dbd,agent_01k0s4qchvea89jm5thv1t9mc6,0.40253345,done,224,2026-06-29 06:12:13
conv_9601kw8zc5tnfnka0b7hj3k7c6a2,agent_01k0s4qchvea89jm5thv1t9mc6,0.1691938499999999,done,70,2026-06-29 05:59:28
conv_0501kw8y1hkffmhrc1q476dpjpaa,agent_01k0s4qchvea89jm5thv1t9mc6,1.21951465,done,348,2026-06-29 05:36:11
conv_7501kw8xawxvf0dacp94b2a1xvk0,agent_01k0s4qchvea89jm5thv1t9mc6,0.13328945,done,87,2026-06-29 05:23:49
conv_7201kw8x81zvep5sfkwmdwysva0x,agent_01k0s4qchvea89jm5thv1t9mc6,0.04900665,done,13,2026-06-29 05:22:16
conv_0001kw8wkzyef1ar4napx57qw1fm,agent_01k0s4qchvea89jm5thv1t9mc6,0.25933505,done,128,2026-06-29 05:11:19
conv_3001kw8vcxyreknavywh2jm2ag6m,agent_01k0s4qchvea89jm5thv1t9mc6,0.1783026,done,87,2026-06-29 04:49:58
conv_8901kw8tmvxte3v81y328cych0m6,agent_01k0s4qchvea89jm5thv1t9mc6,0.4220879999999999,done,132,2026-06-29 04:36:50
conv_1501kw8s26defg199ykxes7t0sk7,agent_01k0s4qchvea89jm5thv1t9mc6,0.1674462999999999,done,95,2026-06-29 04:09:10
conv_5701kw8phfjyfp0s09hbmtg5pf0a,agent_01k0s4qchvea89jm5thv1t9mc6,0.21125615,done,152,2026-06-29 03:25:05
conv_4901kw8pdd9afv1t2pwszh9mr65v,agent_01k0s4qchvea89jm5thv1t9mc6,0.2865257499999999,done,134,2026-06-29 03:22:51
conv_1301kw8pdazyfayv212grpqyz2yc,agent_01k0s4qchvea89jm5thv1t9mc6,0.10849755,done,108,2026-06-29 03:22:49
conv_6701kw8nva88fc2vb11p2zs5140j,agent_01k0s4qchvea89jm5thv1t9mc6,0.17324285,done,139,2026-06-29 03:12:58
conv_5401kw8nb48fex9sp6dsed5mvqj6,agent_01k0s4qchvea89jm5thv1t9mc6,0.1829437,done,132,2026-06-29 03:04:08
conv_1601kw8cy60set4s6q3xd6b58v5x,agent_01k0s4qchvea89jm5thv1t9mc6,0.1627391999999999,done,111,2026-06-29 00:37:15
conv_9001kw8ctsh1fwhv5h2z0db3xerc,agent_01k0s4qchvea89jm5thv1t9mc6,0.1587538,done,150,2026-06-29 00:35:24
conv_8301kw8ctefcfg797e78c4ejvjwt,agent_01k0s4qchvea89jm5thv1t9mc6,0.17737335,done,85,2026-06-29 00:35:13
conv_9301kw8c7n0kfznrrjabcexmspw6,agent_01k0s4qchvea89jm5thv1t9mc6,0.28017745,done,158,2026-06-29 00:24:57
conv_7201kw3gesgqeawbntkt7pzpyyax,agent_01k0s4qchvea89jm5thv1t9mc6,0.03718155,done,27,2026-06-27 03:02:33
conv_0101kw1bpvwde2ts0q40nv0gxqnj,agent_01k0s4qchvea89jm5thv1t9mc6,0.5184969999999999,done,294,2026-06-26 07:01:06
conv_4301kw1bax6pe5w9hddkyksees43,agent_01k0s4qchvea89jm5thv1t9mc6,0.17561215,done,117,2026-06-26 06:54:34
conv_5201kw1a71yje3sa87dmg9mngjqc,agent_01k0s4qchvea89jm5thv1t9mc6,0.20849815,done,78,2026-06-26 06:34:59
conv_7401kw159f3gefdsffnsb4qf9ckc,agent_01k0s4qchvea89jm5thv1t9mc6,0.04605545,done,22,2026-06-26 05:08:55
conv_9901kw10xtzeen98xj8yczq6x3p6,agent_01k0s4qchvea89jm5thv1t9mc6,0.18072075,done,67,2026-06-26 03:52:40
conv_5001kw10hw38fyn9zbw8g5pc69fe,agent_01k0s4qchvea89jm5thv1t9mc6,0.1755418,done,99,2026-06-26 03:46:08
conv_4601kw101rcdfx5avvaaxyxr2et1,agent_01k0s4qchvea89jm5thv1t9mc6,0.19152595,done,93,2026-06-26 03:37:20
conv_7601kw0yen08ezct2656ekc80w1a,agent_01k0s4qchvea89jm5thv1t9mc6,0.1762305999999999,done,175,2026-06-26 03:09:25
conv_5101kw0x1a1sfr19wsmqvrrz06se,agent_01k0s4qchvea89jm5thv1t9mc6,0.1862854,done,126,2026-06-26 02:44:39
conv_5301kw0tzpf2emnamf6s2wzh89f1,agent_01k0s4qchvea89jm5thv1t9mc6,0.0703864,done,53,2026-06-26 02:08:49
conv_2401kw0jhh28e7ptpc7rrjxxearw,agent_01k0s4qchvea89jm5thv1t9mc6,0.3667278999999999,done,268,2026-06-25 23:41:16
conv_7701kvyw8rafeks9fsmnw8ntegpf,agent_01k0s4qchvea89jm5thv1t9mc6,0.43969625,done,156,2026-06-25 07:52:46
conv_5801kvyvyxd7e0ebzrze0n5xjzhr,agent_01k0s4qchvea89jm5thv1t9mc6,0.2950226999999999,done,105,2026-06-25 07:47:23
conv_0601kvytr2zrezgs44q4vhpmj6tk,agent_01k0s4qchvea89jm5thv1t9mc6,0.091609,done,25,2026-06-25 07:26:11
conv_8001kvyn98c1e3kt7mykavj97j9c,agent_01k0s4qchvea89jm5thv1t9mc6,0.2798509,done,124,2026-06-25 05:50:42
conv_6401kvyjv5dpe2zt0h0rx1evkrp0,agent_01k0s4qchvea89jm5thv1t9mc6,0.3247632499999999,done,131,2026-06-25 05:08:03
conv_4601kvyemvtcedvrvh4yff7zga4d,agent_01k0s4qchvea89jm5thv1t9mc6,0.2973572499999999,done,141,2026-06-25 03:54:43
conv_5701kvybws4sfyys3341tc6mdknk,agent_01k0s4qchvea89jm5thv1t9mc6,0.32565645,done,217,2026-06-25 03:06:36
conv_9301kvyba1mfe2e8jn6kzrp7h5c3,agent_01k0s4qchvea89jm5thv1t9mc6,0.1286166,done,110,2026-06-25 02:56:22
