From,Status,Price,Date Created
+61876660527,Completed,-0.075,2026-06-18T03:17:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:17:19.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:10.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:11.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:10.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:16:09.000Z
+61876660527,Completed,-0.15,2026-06-18T03:16:10.000Z
+61449843210,Completed,-0.04,2026-06-18T03:15:56.000Z
+61876660527,Completed,-0.15,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:21.000Z
+61876660527,Completed,-0.15,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:21.000Z
+61876660527,Completed,-0.15,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:15:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:25.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:26.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:25.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:25.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:25.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:25.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:23.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:24.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:22.000Z
+61876660527,Completed,-0.075,2026-06-18T03:14:26.000Z
+61876660527,Completed,-0.15,2026-06-18T03:14:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:13:09.000Z
+61408912874,Completed,-0.01,2026-06-18T03:13:43.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:09.000Z
+61433169205,Completed,-0.01,2026-06-18T03:13:28.000Z
+61876660527,Completed,-0.15,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.15,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.15,2026-06-18T03:13:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:13:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:26.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:18.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:23.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:22.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:15.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:12:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:17.000Z
+61876660527,No Answer,,2026-06-18T03:12:26.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:12:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:11:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:10.000Z
+61876660527,Completed,-0.15,2026-06-18T03:11:11.000Z
+61876660527,Completed,-0.15,2026-06-18T03:11:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:11:09.000Z
+61876660527,Busy,,2026-06-18T03:11:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:30.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:29.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:32.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:28.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:22.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:22.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:19.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:23.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:23.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:26.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:20.000Z
+61430400664,Completed,-0.01,2026-06-18T03:10:39.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:21.000Z
+61427089000,Completed,-0.01,2026-06-18T03:10:34.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:10:19.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:10:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:19.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:18.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:09:18.000Z
+61876660527,Completed,-0.0252,2026-06-18T03:09:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:09:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:29.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:32.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:31.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:30.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:32.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:29.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:32.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:24.000Z
+61406650045,Completed,-0.01,2026-06-18T03:08:45.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:25.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:23.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:08:20.000Z
+61876660527,Completed,-0.15,2026-06-18T03:08:20.000Z
+61876660527,Busy,,2026-06-18T03:08:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:07:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:07:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:07:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:12.000Z
+61876660527,Completed,-0.075,2026-06-18T03:07:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:07:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:07:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:29.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:29.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:28.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:22.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:25.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:22.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:26.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:27.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:27.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:22.000Z
+61876660527,Completed,-0.15,2026-06-18T03:06:19.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:06:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:24.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:23.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:22.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:21.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:20.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:25.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:24.000Z
+61876660527,Completed,-0.15,2026-06-18T03:05:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:15.000Z
+61876660527,Completed,-0.15,2026-06-18T03:05:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:05:15.000Z
+61876660527,Failed,0.0,2026-06-18T03:05:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:09.000Z
+61876660527,Completed,-0.15,2026-06-18T03:04:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.15,2026-06-18T03:04:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:09.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.15,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:04:07.000Z
+61876660527,No Answer,,2026-06-18T03:04:09.000Z
+61876660527,No Answer,,2026-06-18T03:04:08.000Z
+61427735419,Completed,-0.01,2026-06-18T03:04:02.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:18.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:17.000Z
+61876660527,Completed,-0.15,2026-06-18T03:03:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:15.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:16.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:17.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:03:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:15.000Z
+61876660527,Completed,-0.15,2026-06-18T03:03:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:03:07.000Z
+61876660527,Completed,-0.15,2026-06-18T03:03:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:03:07.000Z
+61423760423,Completed,-0.01,2026-06-18T03:03:08.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:14.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:14.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:12.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:12.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:13.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:12.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:02:12.000Z
+61876660527,Completed,-0.15,2026-06-18T03:02:11.000Z
+61427735419,Completed,-0.01,2026-06-18T03:02:10.000Z
+61876660527,Completed,-0.15,2026-06-18T03:01:10.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:43.000Z
+61876660527,Completed,-0.15,2026-06-18T03:01:06.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:45.000Z
+61876660527,Completed,-0.15,2026-06-18T03:01:08.000Z
+61876660527,Completed,-0.075,2026-06-18T03:01:12.000Z
+61876660527,Completed,-0.075,2026-06-18T03:01:07.000Z
+61876660527,Completed,-0.075,2026-06-18T03:01:11.000Z
+61876660527,Completed,-0.075,2026-06-18T03:01:05.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:46.000Z
+61876660527,Completed,-0.15,2026-06-18T03:01:09.000Z
+61876660527,Completed,-0.15,2026-06-18T03:01:13.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:41.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:37.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:40.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:42.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:44.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:39.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:38.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:33.000Z
+61439880242,Completed,-0.01,2026-06-18T03:00:47.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:35.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:36.000Z
+61876660527,Completed,-0.15,2026-06-18T03:00:32.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:34.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:31.000Z
+61876660527,Completed,-0.075,2026-06-18T03:00:30.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:36.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:39.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:37.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:39.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:20.000Z
+61423640315,Completed,-0.01,2026-06-18T02:59:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:59:20.000Z
+61876660527,Failed,0.0,2026-06-18T02:59:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:59:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:58:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:58:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:58:21.000Z
+61412358443,Completed,-0.01,2026-06-18T02:58:40.000Z
+61876660527,Completed,-0.075,2026-06-18T02:58:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:58:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:58:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:58:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:58:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:58:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:58:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:37.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:33.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:39.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:38.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:27.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:16.000Z
+61876660527,Failed,0.0,2026-06-18T02:57:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:57:22.000Z
+61876660527,No Answer,,2026-06-18T02:57:28.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:26.000Z
+61876660527,Busy,,2026-06-18T02:57:23.000Z
+61876660527,No Answer,,2026-06-18T02:57:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:57:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:56:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:22.000Z
+61876660527,Completed,0.0,2026-06-18T02:56:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:11.000Z
+61416097179,Completed,-0.01,2026-06-18T02:56:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:07.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:08.000Z
+61876660527,Completed,-0.15,2026-06-18T02:56:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:56:06.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:55:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:55:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:55:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:55:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:55:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:55:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:27.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:54:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:54:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:53:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:53:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:53:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:53:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:33.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:32.000Z
+61400936247,Completed,-0.01,2026-06-18T02:53:02.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:31.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:38.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:39.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:38.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:40.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:30.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:27.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:22.000Z
+61876660527,Failed,0.0,2026-06-18T02:52:41.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:26.000Z
+61406149492,Completed,-0.01,2026-06-18T02:52:32.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:52:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:52:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:51:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:51:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:51:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:51:15.000Z
